,Class 0,Class 1
lucyxx,-10.076368856698231,-9.833440554224094
lui,-6.610632953898505,-9.140293373664148
lumière,-8.572291459921956,-9.833440554224094
lunch,-9.670903748590067,-9.833440554224094
lundi,-8.69007449557834,-9.833440554224094
lune,-9.160078124824077,-9.833440554224094
lunettes,-10.076368856698231,-9.833440554224094
luton,-10.076368856698231,-9.833440554224094
lutte,-10.076368856698231,-9.140293373664148
luv,-7.996927315018395,-8.447146193104203
luvd,-10.076368856698231,-9.833440554224094
luvs,-9.670903748590067,-9.833440554224094
lux,-10.769516037258176,-9.140293373664148
luxe,-10.769516037258176,-8.734828265555985
luxury,-10.076368856698231,-9.140293373664148
lv,-10.076368856698231,-9.833440554224094
lvblefrnd,-9.383221676138286,-9.833440554224094
lyf,-9.670903748590067,-9.833440554224094
lyfu,-9.670903748590067,-9.833440554224094
lyk,-9.670903748590067,-9.833440554224094
là,-6.096687202796271,-9.140293373664148
lâches,-10.076368856698231,-9.833440554224094
lèches,-10.076368856698231,-9.833440554224094
lève,-10.076368856698231,-9.833440554224094
lèvre,-10.076368856698231,-9.833440554224094
lèvres,-10.076368856698231,-9.833440554224094
lécher,-9.670903748590067,-9.833440554224094
légal,-10.076368856698231,-9.833440554224094
légaux,-10.076368856698231,-9.833440554224094
légitime,-10.769516037258176,-9.140293373664148
légumes,-10.076368856698231,-9.833440554224094
légué,-10.076368856698231,-9.833440554224094
légère,-9.670903748590067,-9.833440554224094
légèrement,-10.076368856698231,-9.833440554224094
m100,-10.076368856698231,-9.833440554224094
m221bp,-10.769516037258176,-9.140293373664148
m227xy,-10.769516037258176,-8.734828265555985
m26,-10.769516037258176,-8.734828265555985
m263uz,-10.769516037258176,-8.224002641789994
m8s,-10.769516037258176,-8.734828265555985
ma,-5.9097036328965045,-9.833440554224094
maaaan,-10.076368856698231,-9.833440554224094
mac,-10.076368856698231,-9.833440554224094
machan,-9.670903748590067,-9.833440554224094
machines,-9.670903748590067,-9.833440554224094
macho,-10.076368856698231,-9.833440554224094
macleran,-10.076368856698231,-9.833440554224094
macs,-10.076368856698231,-9.833440554224094
macédoine,-10.769516037258176,-9.140293373664148
mad1,-10.769516037258176,-9.140293373664148
mad2,-10.769516037258176,-9.140293373664148
madame,-9.670903748590067,-9.833440554224094
made,-10.076368856698231,-9.833440554224094
madodu,-10.076368856698231,-9.833440554224094
madstini,-10.076368856698231,-9.833440554224094
madurai,-10.076368856698231,-9.833440554224094
maf,-10.769516037258176,-7.7539990125442575
mafia,-10.769516037258176,-9.140293373664148
mag,-10.076368856698231,-9.833440554224094
maga,-9.670903748590067,-9.833440554224094
magasin,-9.383221676138286,-9.140293373664148
magasiner,-10.769516037258176,-9.140293373664148
magasins,-10.076368856698231,-9.833440554224094
maghes,-10.769516037258176,-9.140293373664148
magie,-10.076368856698231,-9.833440554224094
magique,-9.670903748590067,-9.833440554224094
magiquesongs,-10.076368856698231,-9.833440554224094
magnifique,-9.670903748590067,-9.833440554224094
mah,-8.466930944264131,-9.833440554224094
mahal,-9.670903748590067,-9.833440554224094
mahaveer,-10.076368856698231,-9.833440554224094
mai,-8.977756568030122,-9.833440554224094
maid,-9.383221676138286,-9.833440554224094
mail,-7.93630269320196,-9.833440554224094
mailles,-10.076368856698231,-9.833440554224094
mails,-10.076368856698231,-9.833440554224094
main,-8.572291459921956,-9.833440554224094
mains,-9.383221676138286,-9.833440554224094
maintenant,-5.842262352100971,-5.170001460112027
maintenez,-10.076368856698231,-9.833440554224094
maintenons,-10.076368856698231,-9.833440554224094
mais,-5.204995629935483,-8.447146193104203
maison,-6.350675429461578,-9.833440554224094
maisons,-10.076368856698231,-9.833440554224094
majeur,-10.076368856698231,-9.833440554224094
majeure,-10.076368856698231,-9.833440554224094
makiing,-10.076368856698231,-9.833440554224094
mal,-7.031846418974808,-9.140293373664148
malade,-8.572291459921956,-9.833440554224094
malades,-10.076368856698231,-9.833440554224094
maladie,-9.670903748590067,-9.833440554224094
malarky,-10.076368856698231,-9.833440554224094
male,-10.769516037258176,-9.140293373664148
malgré,-9.670903748590067,-9.833440554224094
malheureusement,-9.383221676138286,-9.833440554224094
malheureux,-10.076368856698231,-9.833440554224094
mallika,-10.076368856698231,-9.833440554224094
malsain,-10.076368856698231,-9.833440554224094
maman,-8.69007449557834,-9.833440554224094
mamans,-10.076368856698231,-9.833440554224094
man,-10.769516037258176,-9.140293373664148
manda,-9.670903748590067,-9.833440554224094
mandara,-10.076368856698231,-9.833440554224094
mandy,-10.769516037258176,-9.140293373664148
maneesha,-10.076368856698231,-9.833440554224094
mange,-9.670903748590067,-9.833440554224094
mangent,-10.076368856698231,-9.833440554224094
mangeons,-10.076368856698231,-9.833440554224094
manger,-7.724993599534754,-9.833440554224094
manges,-10.076368856698231,-9.833440554224094
mangez,-10.076368856698231,-9.833440554224094
mangue,-10.076368856698231,-9.833440554224094
mangé,-8.572291459921956,-9.833440554224094
maniaque,-10.076368856698231,-9.140293373664148
manière,-9.670903748590067,-9.833440554224094
manque,-8.69007449557834,-9.833440554224094
manquer,-8.823605888202863,-9.140293373664148
manquerez,-10.076368856698231,-9.833440554224094
manques,-7.591462206910231,-9.833440554224094
manquez,-8.823605888202863,-8.224002641789994
manqué,-8.466930944264131,-9.833440554224094
manquée,-10.769516037258176,-9.140293373664148
manqués,-9.160078124824077,-9.833440554224094
mansted,-10.076368856698231,-9.833440554224094
manuel,-10.076368856698231,-9.833440554224094
manège,-10.076368856698231,-9.833440554224094
map,-10.076368856698231,-9.833440554224094
mapquest,-10.076368856698231,-9.833440554224094
maraikara,-10.076368856698231,-9.833440554224094
marchandise,-10.076368856698231,-9.833440554224094
marche,-8.466930944264131,-9.833440554224094
marcher,-8.823605888202863,-9.833440554224094
marcherait,-10.076368856698231,-9.833440554224094
marché,-8.823605888202863,-9.833440554224094
mardi,-9.670903748590067,-9.833440554224094
maretare,-10.076368856698231,-9.833440554224094
margaret,-9.670903748590067,-9.833440554224094
mari,-9.160078124824077,-9.140293373664148
mariage,-8.823605888202863,-9.140293373664148
marin,-10.076368856698231,-9.833440554224094
marine,-10.076368856698231,-9.833440554224094
marins,-10.076368856698231,-9.833440554224094
marié,-9.670903748590067,-9.833440554224094
mariées,-10.769516037258176,-9.140293373664148
mark,-9.383221676138286,-9.833440554224094
marketing,-10.769516037258176,-9.140293373664148
marley,-10.769516037258176,-9.140293373664148
marquage,-10.076368856698231,-9.833440554224094
marque,-9.670903748590067,-9.833440554224094
marquer,-10.076368856698231,-9.833440554224094
marqué,-10.076368856698231,-9.833440554224094
marre,-10.076368856698231,-9.833440554224094
marrge,-10.076368856698231,-9.833440554224094
married,-10.076368856698231,-9.833440554224094
mars,-9.383221676138286,-9.833440554224094
marsms,-10.769516037258176,-9.140293373664148
maruti,-10.076368856698231,-9.833440554224094
marvel,-10.769516037258176,-9.140293373664148
mas,-9.670903748590067,-9.833440554224094
masculin,-10.769516037258176,-8.734828265555985
masqués,-10.769516037258176,-9.140293373664148
massages,-10.076368856698231,-9.833440554224094
massives,-10.076368856698231,-9.833440554224094
masteriastering,-10.076368856698231,-9.833440554224094
mat,-10.769516037258176,-9.140293373664148
match,-9.160078124824077,-9.140293373664148
matches,-10.769516037258176,-8.447146193104203
mate,-9.670903748590067,-9.833440554224094
mates,-10.769516037258176,-8.224002641789994
mathe,-10.076368856698231,-9.833440554224094
mathews,-10.076368856698231,-9.833440554224094
maths,-9.670903748590067,-9.833440554224094
mathématiques,-9.670903748590067,-9.833440554224094
matin,-7.550640212389975,-9.833440554224094
matins,-9.670903748590067,-9.833440554224094
matinée,-9.670903748590067,-9.833440554224094
matra,-10.076368856698231,-9.833440554224094
matrix3,-10.769516037258176,-8.734828265555985
matthew,-10.769516037258176,-9.140293373664148
mature,-9.160078124824077,-9.833440554224094
maturité,-9.670903748590067,-9.833440554224094
mauvais,-8.130458707642918,-9.140293373664148
mauvaise,-9.383221676138286,-9.833440554224094
mauvaises,-9.670903748590067,-9.833440554224094
max,-10.076368856698231,-8.734828265555985
max10mins,-10.769516037258176,-8.224002641789994
max6,-10.769516037258176,-9.140293373664148
maximale,-10.769516037258176,-9.140293373664148
maximiser,-10.769516037258176,-8.447146193104203
may,-10.076368856698231,-9.140293373664148
mayb,-8.977756568030122,-9.833440554224094
mb,-9.670903748590067,-9.833440554224094
mc,-10.076368856698231,-9.833440554224094
mca,-10.076368856698231,-9.833440554224094
mcat,-10.076368856698231,-9.833440554224094
mcfly,-10.769516037258176,-9.140293373664148
me,-5.284719103767522,-7.7539990125442575
meandsaid,-9.670903748590067,-9.833440554224094
mec,-7.93630269320196,-9.833440554224094
mecause,-10.076368856698231,-9.833440554224094
mecs,-9.670903748590067,-9.833440554224094
med,-10.769516037258176,-9.140293373664148
meet,-9.160078124824077,-9.833440554224094
meetin,-10.076368856698231,-9.833440554224094
meeting,-9.383221676138286,-9.833440554224094
meetins,-10.769516037258176,-9.140293373664148
meg,-10.769516037258176,-9.140293373664148
mega,-10.769516037258176,-9.140293373664148
meh,-9.160078124824077,-9.833440554224094
mei,-9.670903748590067,-9.833440554224094
meilleur,-7.996927315018395,-7.530855461230048
meilleur1,-9.383221676138286,-9.833440554224094
meilleure,-8.977756568030122,-9.833440554224094
meilleurs,-8.977756568030122,-8.447146193104203
melle,-9.160078124824077,-9.833440554224094
melnite,-10.076368856698231,-9.833440554224094
member,-10.076368856698231,-9.140293373664148
membre,-10.076368856698231,-8.224002641789994
membres,-10.769516037258176,-8.734828265555985
meme,-9.670903748590067,-9.833440554224094
menaces,-10.076368856698231,-9.833440554224094
mensonge,-10.076368856698231,-9.833440554224094
mensonges,-10.076368856698231,-9.833440554224094
mensuel,-10.076368856698231,-9.140293373664148
mensuelabonnement,-10.769516037258176,-9.140293373664148
mental,-9.670903748590067,-9.833440554224094
menthe,-10.076368856698231,-9.833440554224094
mentionne,-10.076368856698231,-9.833440554224094
mentionné,-9.670903748590067,-9.833440554224094
mentir,-9.670903748590067,-9.833440554224094
mentor,-10.076368856698231,-9.833440554224094
menu,-9.160078124824077,-9.833440554224094
meow,-10.076368856698231,-9.833440554224094
mer,-8.572291459921956,-9.140293373664148
merci,-7.031846418974808,-7.636215976887874
mercis,-10.076368856698231,-9.833440554224094
mercredi,-8.823605888202863,-9.833440554224094
merde,-7.634021821329027,-9.833440554224094
merememberin,-10.076368856698231,-9.833440554224094
merry,-9.383221676138286,-9.833440554224094
merveilles,-9.670903748590067,-9.833440554224094
merveilleuse,-9.383221676138286,-9.833440554224094
merveilleux,-8.69007449557834,-9.833440554224094
mes,-6.315168741004669,-8.447146193104203
mesages,-9.670903748590067,-9.833440554224094
message,-7.1859970988020665,-6.697946338294944
messager,-9.383221676138286,-9.833440554224094
messagerie,-10.769516037258176,-8.734828265555985
messages,-8.466930944264131,-7.348533904436094
messe,-10.076368856698231,-9.833440554224094
mesure,-9.160078124824077,-9.140293373664148
met,-9.383221676138286,-9.833440554224094
mets,-10.076368856698231,-9.833440554224094
mettent,-10.076368856698231,-9.833440554224094
mettons,-10.076368856698231,-9.833440554224094
mettre,-8.284609387470177,-8.04168108499604
meubles,-10.076368856698231,-9.833440554224094
meurs,-10.076368856698231,-9.833440554224094
meurtre,-10.076368856698231,-9.833440554224094
meurtrier,-9.383221676138286,-9.833440554224094
mf,-10.769516037258176,-9.140293373664148
mfl,-10.769516037258176,-9.140293373664148
mgs,-10.769516037258176,-8.734828265555985
mi,-9.383221676138286,-9.833440554224094
mia,-10.076368856698231,-9.833440554224094
miammy,-10.076368856698231,-9.833440554224094
michael,-10.076368856698231,-9.833440554224094
midi,-7.825077058091736,-9.833440554224094
midnight,-10.076368856698231,-9.833440554224094
miel,-10.076368856698231,-9.833440554224094
mien,-8.977756568030122,-9.833440554224094
mienne,-9.670903748590067,-9.833440554224094
mieux,-7.634021821329027,-9.833440554224094
might,-10.076368856698231,-9.833440554224094
mignon,-9.383221676138286,-9.833440554224094
mignons,-10.076368856698231,-9.833440554224094
mijotes,-10.076368856698231,-9.833440554224094
mila,-10.769516037258176,-9.140293373664148
miles,-10.076368856698231,-9.833440554224094
milieu,-10.076368856698231,-8.734828265555985
milliers,-10.076368856698231,-9.140293373664148
millions,-10.076368856698231,-9.833440554224094
milta,-10.076368856698231,-9.833440554224094
min,-8.371620764459806,-6.336932992757614
mina,-10.076368856698231,-9.833440554224094
minapn,-10.769516037258176,-9.140293373664148
mince,-10.076368856698231,-9.833440554224094
mind,-10.076368856698231,-9.833440554224094
mine,-10.076368856698231,-9.833440554224094
minecraft,-10.076368856698231,-9.833440554224094
mines,-10.769516037258176,-9.140293373664148
mini,-10.769516037258176,-9.140293373664148
minmobsmorelkpobox177hp51fl,-10.769516037258176,-8.734828265555985
minmoremobsemspobox45po139wa,-10.769516037258176,-9.140293373664148
minnaminunginte,-9.670903748590067,-9.833440554224094
mins,-9.670903748590067,-7.194383224608835
minuit,-9.670903748590067,-9.140293373664148
minute,-8.284609387470177,-8.447146193104203
minutes,-7.437311527082972,-7.348533904436094
minuts,-8.977756568030122,-9.833440554224094
miracle,-8.977756568030122,-9.833440554224094
miroir,-10.076368856698231,-9.833440554224094
mis,-8.69007449557834,-9.833440554224094
mise,-9.670903748590067,-8.04168108499604
mising,-10.076368856698231,-9.833440554224094
miss,-8.466930944264131,-9.833440554224094
misscall,-10.076368856698231,-9.833440554224094
missions,-10.076368856698231,-9.833440554224094
mistake,-10.076368856698231,-9.833440554224094
mite,-9.670903748590067,-9.833440554224094
mitsake,-10.076368856698231,-9.833440554224094
miwa,-10.076368856698231,-9.833440554224094
mix,-10.769516037258176,-8.447146193104203
mjzgroup,-10.769516037258176,-9.140293373664148
mk17,-10.769516037258176,-8.734828265555985
mk45,-10.769516037258176,-8.734828265555985
mlle,-10.076368856698231,-9.833440554224094
mm,-9.383221676138286,-9.833440554224094
mme,-10.076368856698231,-9.833440554224094
mmm,-9.383221676138286,-9.833440554224094
mmmmm,-10.076368856698231,-9.833440554224094
mmmmmm,-10.076368856698231,-9.833440554224094
mns,-10.076368856698231,-9.833440554224094
mnth,-10.076368856698231,-9.140293373664148
mo,-9.160078124824077,-9.833440554224094
mob,-10.769516037258176,-7.636215976887874
mobile,-8.823605888202863,-5.515952440687784
mobiles,-10.769516037258176,-7.348533904436094
mobilesdirect,-10.769516037258176,-9.140293373664148
mobilesvary,-10.769516037258176,-9.140293373664148
mobileupd8,-10.769516037258176,-7.268491196762557
mobno,-10.769516037258176,-9.140293373664148
mobsi,-10.769516037258176,-9.140293373664148
moby,-10.769516037258176,-8.734828265555985
mode,-8.977756568030122,-9.833440554224094
model,-10.076368856698231,-9.833440554224094
module,-9.670903748590067,-9.833440554224094
modules,-10.076368856698231,-9.833440554224094
modèle,-9.670903748590067,-9.833440554224094
mofo,-10.076368856698231,-9.833440554224094
moi,-5.385020974469088,-8.04168108499604
moins,-7.724993599534754,-9.140293373664148
